season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
1999,16560,2449,Mitch Richmond,NA,SG,33,NBA,WAS,11
1999,16561,2813,Mitchell Butler,NA,SG,28,NBA,CLE,6
1999,16562,2880,Monty Williams,NA,SF,27,NBA,DEN,5
1999,16563,3011,Moochie Norris,NA,PG,25,NBA,SEA,2
1999,16564,2531,Mookie Blaylock,NA,PG,31,NBA,ATL,10
1999,16565,2378,Muggsy Bogues,NA,PG,34,NBA,GSW,12
1999,16566,3143,Nazr Mohammed,NA,C,21,NBA,PHI,1
1999,16567,2613,Negele Knight,NA,PG,31,NBA,TOR,6
1999,16568,2533,Nick Anderson,NA,SF,31,NBA,ORL,10
1999,16569,2814,Nick Van Exel,NA,PG,27,NBA,DEN,6
1999,16570,2382,Olden Polynice,NA,C,34,NBA,SEA,12
1999,16571,2740,Oliver Miller,NA,C,28,NBA,SAC,7
1999,16572,3013,Othella Harrington,NA,PF,25,NBA,HOU,3
1999,16573,2196,Otis Thorpe,NA,PF,36,NBA,WAS,15
1999,16574,2815,P.J. Brown,NA,PF,29,NBA,MIA,6
1999,16575,3144,Pat Garrity,NA,PF,22,NBA,PHO,1
1999,16576,2264,Patrick Ewing,1962,C,36,NBA,NYK,14
1999,16577,3145,Paul Grant,NA,C,25,NBA,TOT,1
1999,16578,3145,Paul Grant,NA,C,25,NBA,MIN,1
1999,16579,3145,Paul Grant,NA,C,25,NBA,MIL,1
1999,16580,3146,Paul Pierce,NA,SF,21,NBA,BOS,1
1999,16581,3147,Peja Stojaković,NA,SF,21,NBA,SAC,1
1999,16582,2677,Pete Chilcutt,NA,PF,30,NBA,VAN,8
1999,16583,3148,Peter Aluma,NA,C,25,NBA,SAC,1
1999,16584,2535,Pooh Richardson,NA,PG,32,NBA,LAC,10
1999,16585,2816,Popeye Jones,NA,PF,28,NBA,BOS,6
1999,16586,3149,Raef LaFrentz,NA,C,22,NBA,DEN,1
1999,16587,3150,Randell Jackson,NA,PF,23,NBA,WAS,1
1999,16588,2678,Randy Brown,NA,PG,30,NBA,CHI,8
1999,16589,3015,Randy Livingston,NA,PG,23,NBA,PHO,3
1999,16590,3151,Rashard Lewis,NA,SF,19,NBA,SEA,1
1999,16591,2950,Rasheed Wallace,NA,PF,24,NBA,POR,4
1999,16592,3152,Rasho Nesterović,NA,C,22,NBA,MIN,1
1999,16593,3016,Ray Allen,NA,SG,23,NBA,MIL,3
1999,16594,2817,Reggie Jordan,NA,SG,31,NBA,MIN,5
1999,16595,2386,Reggie Miller,NA,SG,33,NBA,IND,12
1999,16596,2881,Reggie Slater,NA,PF,28,NBA,TOR,5
1999,16597,2455,Rex Chapman,NA,SG,31,NBA,PHO,11
1999,16598,2818,Rex Walters,NA,SG,28,NBA,MIA,6
1999,16599,3085,Rick Brunson,NA,PG,26,NBA,NYK,2
1999,16600,2680,Rick Fox,NA,SF,29,NBA,LAL,8
1999,16601,1961,Rick Mahorn,NA,PF,40,NBA,PHI,18
1999,16602,3153,Ricky Davis,NA,SG,19,NBA,CHH,1
1999,16603,2458,Rik Smits,NA,C,32,NBA,IND,11
1999,16604,2747,Robert Horry,NA,PF,28,NBA,LAL,7
1999,16605,2681,Robert Pack,NA,PG,29,NBA,DAL,8
1999,16606,3154,Robert Traylor,NA,C,21,NBA,MIL,1
1999,16607,2461,Rod Strickland,NA,PG,32,NBA,WAS,11
1999,16608,2821,Rodney Rogers,NA,SF,27,NBA,LAC,6
1999,16609,3086,Rodrick Rhodes,NA,SG-SF,25,NBA,TOT,2
1999,16610,3086,Rodrick Rhodes,NA,SF,25,NBA,HOU,2
1999,16611,3086,Rodrick Rhodes,NA,SG,25,NBA,VAN,2
1999,16612,2335,Ron Harper,NA,SG,35,NBA,CHI,13
1999,16613,3087,Ron Mercer,NA,SG,22,NBA,BOS,2
1999,16614,2464,Rony Seikaly,NA,C,33,NBA,NJN,11
1999,16615,3155,Roshown McLeod,NA,SF,23,NBA,ATL,1
1999,16616,3156,Ruben Patterson,NA,SF,23,NBA,LAL,1
1999,16617,3088,Rusty LaRue,NA,PG,25,NBA,CHI,2
1999,16618,3157,Ryan Stack,NA,PF,23,NBA,CLE,1
1999,16619,2822,Sam Cassell,NA,PG,29,NBA,TOT,6
1999,16620,2822,Sam Cassell,NA,PG,29,NBA,NJN,6
1999,16621,2822,Sam Cassell,NA,PG,29,NBA,MIL,6
1999,16622,3158,Sam Jacobson,NA,PG,23,NBA,LAL,1
1999,16623,2749,Sam Mack,NA,SF,28,NBA,TOT,5
1999,16624,2749,Sam Mack,NA,SF,28,NBA,VAN,5
1999,16625,2749,Sam Mack,NA,SF,28,NBA,HOU,5
1999,16626,2539,Sam Mitchell,NA,SF,35,NBA,MIN,10
1999,16627,2204,Sam Perkins,NA,PF,37,NBA,IND,15
1999,16628,3021,Samaki Walker,NA,PF,22,NBA,DAL,3
1999,16629,3089,Scot Pollard,NA,C,23,NBA,SAC,2
1999,16630,2823,Scott Burrell,NA,SF,28,NBA,NJN,6
1999,16631,2617,Scott Williams,NA,C,30,NBA,TOT,9
1999,16632,2617,Scott Williams,NA,C,30,NBA,PHI,9
1999,16633,2617,Scott Williams,NA,C,30,NBA,MIL,9
1999,16634,2394,Scottie Pippen,NA,SF,33,NBA,HOU,12
1999,16635,2543,Sean Elliott,NA,SF,30,NBA,SAS,10
1999,16636,3159,Sean Marks,NA,PF,23,NBA,TOR,1
1999,16637,2750,Sean Rooks,NA,C,29,NBA,LAL,7
1999,16638,3160,Shammond Williams,NA,PG,23,NBA,ATL,1
1999,16639,3022,Shandon Anderson,NA,SG,25,NBA,UTA,3
1999,16640,2751,Shaquille O'Neal,NA,C,26,NBA,LAL,7
1999,16641,3024,Shareef Abdur-Rahim,NA,SF,22,NBA,VAN,3
1999,16642,2825,Shawn Bradley,NA,C,26,NBA,DAL,6
1999,16643,2544,Shawn Kemp,NA,PF,29,NBA,CLE,10
1999,16644,2955,Shawn Respert,NA,SG,26,NBA,PHO,4
1999,16645,2545,Sherman Douglas,NA,PG,32,NBA,LAC,10
1999,16646,2684,Stacey Augmon,NA,SF,30,NBA,POR,8
1999,16647,2685,Stanley Roberts,NA,C,28,NBA,HOU,7
1999,16648,3026,Stephon Marbury,NA,PG,21,NBA,TOT,3
1999,16649,3026,Stephon Marbury,NA,PG,21,NBA,MIN,3
1999,16650,3026,Stephon Marbury,NA,PG,21,NBA,NJN,3
1999,16651,2619,Steve Henson,NA,PG,30,NBA,DET,7
1999,16652,2467,Steve Kerr,NA,PG,33,NBA,SAS,11
1999,16653,3028,Steve Nash,NA,PG,24,NBA,DAL,3
1999,16654,2688,Steve Smith,NA,SG,29,NBA,ATL,8
1999,16655,2621,Stojko Vranković,NA,C,35,NBA,LAC,5
1999,16656,3091,Tariq Abdul-Wahad,NA,SG,24,NBA,SAC,2
1999,16657,2689,Terrell Brandon,NA,PG,28,NBA,TOT,8
1999,16658,2689,Terrell Brandon,NA,PG,28,NBA,MIL,8
1999,16659,2689,Terrell Brandon,NA,PG,28,NBA,MIN,8
1999,16660,2098,Terry Cummings,NA,PF,37,NBA,GSW,17
1999,16661,2550,Terry Davis,NA,C,31,NBA,WAS,9
1999,16662,2828,Terry Dehere,NA,SG-PG,27,NBA,TOT,6
1999,16663,2828,Terry Dehere,NA,PG,27,NBA,SAC,6
1999,16664,2828,Terry Dehere,NA,SG,27,NBA,VAN,6
1999,16665,2623,Terry Mills,NA,PF,31,NBA,MIA,9
1999,16666,2273,Terry Porter,NA,PG,35,NBA,MIA,14
1999,16667,2959,Theo Ratliff,NA,PF,25,NBA,PHI,4
1999,16668,2155,Thurl Bailey,NA,PF,37,NBA,UTA,12
1999,16669,3092,Tim Duncan,NA,PF,22,NBA,SAS,2
1999,16670,2552,Tim Hardaway,NA,PG,32,NBA,MIA,9
1999,16671,2553,Tim Legler,NA,SG,32,NBA,WAS,9
1999,16672,3093,Tim Thomas,NA,SF,21,NBA,TOT,2
1999,16673,3093,Tim Thomas,NA,SF,21,NBA,PHI,2
1999,16674,3093,Tim Thomas,NA,SF,21,NBA,MIL,2
1999,16675,3161,Toby Bailey,NA,SG,23,NBA,PHO,1
1999,16676,3030,Todd Fuller,NA,C,24,NBA,UTA,3
1999,16677,2755,Tom Gugliotta,NA,PF,29,NBA,PHO,7
1999,16678,2555,Tom Hammonds,NA,PF,31,NBA,MIN,10
1999,16679,2829,Toni Kukoč,NA,SF,30,NBA,CHI,6
1999,16680,3094,Tony Battie,NA,C,22,NBA,BOS,2
1999,16681,3031,Tony Delk,NA,PG,25,NBA,GSW,3
1999,16682,2626,Tony Massenburg,NA,PF,31,NBA,VAN,7
1999,16683,3096,Tracy McGrady,NA,SF,19,NBA,TOR,2
1999,16684,2757,Tracy Murray,NA,SF,27,NBA,WAS,7
1999,16685,2962,Travis Best,NA,PG,26,NBA,IND,4
1999,16686,3032,Travis Knight,NA,C,24,NBA,LAL,3
1999,16687,3097,Travis Williams,NA,SF,29,NBA,CHH,2
1999,16688,3162,Trevor Winter,NA,C,25,NBA,MIN,1
1999,16689,3098,Troy Hudson,NA,PG,22,NBA,LAC,2
1999,16690,2274,Tyrone Corbin,NA,SF,36,NBA,ATL,14
1999,16691,2630,Tyrone Hill,NA,PF,30,NBA,TOT,9
1999,16692,2630,Tyrone Hill,NA,PF,30,NBA,MIL,9
1999,16693,2630,Tyrone Hill,NA,PF,30,NBA,PHI,9
1999,16694,3163,Tyrone Nesby,NA,SF,23,NBA,LAC,1
1999,16695,3164,Tyronn Lue,NA,PG,21,NBA,LAL,1
1999,16696,3165,Tyson Wheeler,NA,PG,23,NBA,DEN,1
1999,16697,2474,Vernon Maxwell,NA,SG,33,NBA,SAC,11
1999,16698,2830,Vin Baker,NA,PF,27,NBA,SEA,6
1999,16699,3166,Vince Carter,NA,SF,22,NBA,TOR,1
1999,16700,2475,Vinny Del Negro,NA,PG,32,NBA,MIL,9
1999,16701,3033,Vitaly Potapenko,NA,C,23,NBA,TOT,3
1999,16702,3033,Vitaly Potapenko,NA,C,23,NBA,CLE,3
1999,16703,3033,Vitaly Potapenko,NA,C,23,NBA,BOS,3
1999,16704,2557,Vlade Divac,NA,C,30,NBA,SAC,10
1999,16705,3167,Vladimir Stepania,NA,C,22,NBA,SEA,1
1999,16706,2965,Voshon Lenard,NA,SG,25,NBA,MIA,4
1999,16707,2758,Walt Williams,NA,SF,28,NBA,POR,7
1999,16708,3034,Walter McCarty,NA,PF,24,NBA,BOS,3
1999,16709,2889,Wesley Person,NA,SG,27,NBA,CLE,5
1999,16710,2477,Will Perdue,NA,C,33,NBA,SAS,11
1999,16711,3099,William Cunningham,NA,C,24,NBA,TOT,2
1999,16712,3099,William Cunningham,NA,C,24,NBA,TOR,2
1999,16713,3099,William Cunningham,NA,C,24,NBA,NJN,2
1999,16714,2632,Willie Burton,NA,SF,30,NBA,CHH,8
1999,16715,3100,Zydrunas Ilgauskas,NA,C,23,NBA,CLE,2
2000,16716,2218,A.C. Green,NA,PF,36,NBA,LAL,15
2000,16717,3168,A.J. Bramlett,NA,C,23,NBA,CLE,1
2000,16718,2832,Aaron McKie,NA,SG,27,NBA,PHI,6
2000,16719,2760,Aaron Williams,NA,PF,28,NBA,WAS,6
2000,16720,2694,Adam Keefe,NA,C,29,NBA,UTA,8
2000,16721,3035,Adonal Foyle,NA,C,24,NBA,GSW,3
2000,16722,3169,Adrian Griffin,NA,SG,25,NBA,BOS,1
2000,16723,3101,Al Harrington,NA,PF,19,NBA,IND,2
2000,16724,2892,Alan Henderson,NA,PF,27,NBA,ATL,5
2000,16725,3170,Aleksandar Radojević,NA,C,23,NBA,TOR,1
2000,16726,2763,Allan Houston,NA,SG,28,NBA,NYK,7
2000,16727,2967,Allen Iverson,NA,SG,24,NBA,PHI,4
2000,16728,2696,Alonzo Mourning,NA,C,29,NBA,MIA,8
2000,16729,3036,Alvin Williams,NA,PG,25,NBA,TOR,3
2000,16730,3103,Andrae Patterson,NA,PF,24,NBA,MIN,2
2000,16731,3171,Andre Miller,NA,PG,23,NBA,CLE,1
2000,16732,2894,Andrew DeClercq,NA,C,26,NBA,CLE,5
2000,16733,2402,Andrew Lang,NA,C,33,NBA,NYK,12
2000,16734,2767,Anfernee Hardaway,NA,SG,28,NBA,PHO,7
2000,16735,3104,Antawn Jamison,NA,SF,23,NBA,GSW,2
2000,16736,2698,Anthony Avent,NA,PF,30,NBA,LAC,6
2000,16737,3172,Anthony Carter,NA,PG,24,NBA,MIA,1
2000,16738,3037,Anthony Johnson,NA,PG,25,NBA,TOT,3
2000,16739,3037,Anthony Johnson,NA,PG,25,NBA,ATL,3
2000,16740,3037,Anthony Johnson,NA,PG,25,NBA,ORL,3
2000,16741,2481,Anthony Mason,NA,SF,33,NBA,CHH,10
2000,16742,2834,Anthony Miller,NA,PF,28,NBA,HOU,6
2000,16743,3038,Anthony Parker,NA,SG,24,NBA,ORL,3
2000,16744,2699,Anthony Peeler,NA,SG,30,NBA,MIN,8
2000,16745,2159,Antoine Carr,NA,SF,38,NBA,VAN,16
2000,16746,2969,Antoine Walker,NA,PF,23,NBA,BOS,4
2000,16747,3039,Antonio Daniels,NA,SG,24,NBA,SAS,3
2000,16748,2768,Antonio Davis,NA,C,31,NBA,TOR,7
2000,16749,2769,Antonio Harvey,NA,PF,29,NBA,POR,5
2000,16750,2836,Antonio Lang,NA,SF,27,NBA,TOT,6
2000,16751,2836,Antonio Lang,NA,SF,27,NBA,TOR,6
2000,16752,2836,Antonio Lang,NA,SF,27,NBA,PHI,6
2000,16753,2896,Antonio McDyess,NA,PF,25,NBA,DEN,5
2000,16754,2344,Armen Gilliam,NA,PF,35,NBA,UTA,13
2000,16755,2897,Arvydas Sabonis,NA,C,35,NBA,POR,5
2000,16756,3040,Austin Croshere,NA,PF,24,NBA,IND,3
2000,16757,2406,Avery Johnson,NA,PG,34,NBA,SAS,12
2000,16758,2482,B.J. Armstrong,NA,PG,32,NBA,CHI,11
2000,16759,3173,Baron Davis,NA,PG,20,NBA,CHH,1
2000,16760,2970,Ben Davis,NA,PF,27,NBA,PHO,4
2000,16761,2971,Ben Wallace,NA,PF,25,NBA,ORL,4
2000,16762,2222,Benoit Benjamin,NA,C,35,NBA,CLE,15
2000,16763,2839,Bill Curley,NA,SF-PF,27,NBA,TOT,4
2000,16764,2839,Bill Curley,NA,PF,27,NBA,HOU,4
2000,16765,2839,Bill Curley,NA,SF,27,NBA,GSW,4
2000,16766,2224,Bill Wennington,NA,C,36,NBA,SAC,13
2000,16767,2633,Billy Owens,NA,PF-SF,30,NBA,TOT,9
2000,16768,2633,Billy Owens,NA,PF,30,NBA,PHI,9
2000,16769,2633,Billy Owens,NA,SF,30,NBA,GSW,9
2000,16770,2568,Bimbo Coles,NA,PG,31,NBA,ATL,10
2000,16771,2771,Bo Outlaw,NA,PF,28,NBA,ORL,7
2000,16772,2899,Bob Sura,NA,SG,26,NBA,CLE,5
2000,16773,3041,Bobby Jackson,NA,PG,26,NBA,MIN,3
2000,16774,2635,Bobby Phills,NA,SG,30,NBA,CHH,9
2000,16775,3105,Bonzi Wells,NA,SF,23,NBA,POR,2
2000,16776,3106,Brad Miller,NA,C,23,NBA,CHH,2
2000,16777,2900,Brent Barry,NA,SG,28,NBA,SEA,5
2000,16778,2702,Brent Price,NA,PG,31,NBA,VAN,7
2000,16779,3043,Brevin Knight,NA,PG,24,NBA,CLE,3
2000,16780,2840,Brian Grant,NA,PF,27,NBA,POR,6
2000,16781,2410,Brian Shaw,NA,SG,33,NBA,LAL,11
2000,16782,3107,Brian Skinner,NA,PF,23,NBA,LAC,2
2000,16783,2975,Bruce Bowen,NA,SF,28,NBA,TOT,4
2000,16784,2975,Bruce Bowen,NA,SF,28,NBA,PHI,4
2000,16785,2975,Bruce Bowen,NA,SF,28,NBA,MIA,4
2000,16786,3108,Bruno Šundov,NA,C,19,NBA,DAL,2
2000,16787,2901,Bryant Reeves,NA,C,26,NBA,VAN,5
2000,16788,2703,Bryant Stith,NA,SG,29,NBA,DEN,8
2000,16789,3109,Bryce Drew,NA,PG,25,NBA,HOU,2
2000,16790,2775,Bryon Russell,NA,SF,29,NBA,UTA,7
2000,16791,3174,Cal Bowdler,NA,SF,22,NBA,ATL,1
2000,16792,2776,Calbert Cheaney,NA,SG,28,NBA,BOS,7
2000,16793,3175,Calvin Booth,NA,C,23,NBA,WAS,1
2000,16794,2842,Carlos Rogers,NA,C,28,NBA,HOU,6
2000,16795,2572,Cedric Ceballos,NA,SF,30,NBA,DAL,10
2000,16796,3045,Cedric Henderson,1975,SF,24,NBA,CLE,3
2000,16797,2162,Charles Barkley,NA,PF,36,NBA,HOU,16
2000,16798,3111,Charles Jones,1975,PG,24,NBA,LAC,2
2000,16799,2230,Charles Oakley,NA,PF,36,NBA,TOR,15
2000,16800,2843,Charlie Ward,NA,PG,29,NBA,NYK,6
2000,16801,3048,Chauncey Billups,NA,SG,23,NBA,DEN,3
2000,16802,2904,Cherokee Parks,NA,C,27,NBA,VAN,5
2000,16803,3049,Chris Anstey,NA,C,25,NBA,CHI,3
2000,16804,2905,Chris Carr,NA,SF-SG,25,NBA,TOT,5
2000,16805,2905,Chris Carr,NA,SG,25,NBA,GSW,5
2000,16806,2905,Chris Carr,NA,SF,25,NBA,CHI,5
2000,16807,2844,Chris Childs,NA,PG,32,NBA,NYK,6
2000,16808,3050,Chris Crawford,NA,PF,24,NBA,ATL,3
2000,16809,2349,Chris Dudley,NA,C,34,NBA,NYK,13
2000,16810,2642,Chris Gatling,NA,PF,32,NBA,TOT,9
2000,16811,2642,Chris Gatling,NA,PF,32,NBA,ORL,9
2000,16812,2642,Chris Gatling,NA,PF,32,NBA,DEN,9
2000,16813,3176,Chris Herren,NA,PG,24,NBA,DEN,1
2000,16814,2780,Chris Mills,NA,SF,30,NBA,GSW,7
2000,16815,2232,Chris Mullin,NA,SG,36,NBA,IND,15
2000,16816,2781,Chris Webber,NA,PF,26,NBA,SAC,7
2000,16817,2782,Chris Whitney,NA,PG,28,NBA,WAS,7
2000,16818,2706,Christian Laettner,NA,C,30,NBA,DET,8
2000,16819,2292,Chuck Person,NA,SF,35,NBA,SEA,13
2000,16820,3177,Chucky Atkins,NA,PG,25,NBA,ORL,1
2000,16821,2490,Chucky Brown,NA,PF,31,NBA,TOT,11
2000,16822,2490,Chucky Brown,NA,PF,31,NBA,SAS,11
2000,16823,2490,Chucky Brown,NA,PF,31,NBA,CHH,11
2000,16824,2707,Clarence Weatherspoon,NA,PF,29,NBA,MIA,8
2000,16825,2492,Clifford Robinson,NA,SF,33,NBA,PHO,11
2000,16826,3112,Corey Benjamin,NA,SG,21,NBA,CHI,2
2000,16827,3178,Corey Maggette,NA,SF,20,NBA,ORL,1
2000,16828,2783,Corie Blount,NA,PF,31,NBA,PHO,7
2000,16829,2908,Corliss Williamson,NA,SF,26,NBA,SAC,5
2000,16830,2909,Cory Alexander,NA,PG,26,NBA,DEN,5
2000,16831,3114,Cuttino Mobley,NA,SG,24,NBA,HOU,2
2000,16832,2644,Dale Davis,NA,C,30,NBA,IND,9
2000,16833,2112,Dale Ellis,NA,SG,39,NBA,TOT,17
2000,16834,2112,Dale Ellis,NA,SG,39,NBA,MIL,17
2000,16835,2112,Dale Ellis,NA,SG,39,NBA,CHH,17
2000,16836,3115,Damon Jones,NA,PG,23,NBA,TOT,2
2000,16837,3115,Damon Jones,NA,PG,23,NBA,GSW,2
2000,16838,3115,Damon Jones,NA,PG,23,NBA,DAL,2
2000,16839,2911,Damon Stoudamire,NA,PG,26,NBA,POR,5
2000,16840,2416,Dan Majerle,NA,SG,34,NBA,MIA,12
2000,16841,2493,Dana Barros,NA,PG,32,NBA,BOS,11
2000,16842,2576,Danny Ferry,NA,PF,33,NBA,CLE,10
2000,16843,3052,Danny Fortson,NA,PF,23,NBA,BOS,3
2000,16844,2417,Danny Manning,NA,PF,33,NBA,MIL,12
2000,16845,2846,Darrell Armstrong,NA,PG,31,NBA,ORL,6
2000,16846,2847,Darrick Martin,NA,PG,28,NBA,SAC,6
2000,16847,2977,Darvin Ham,NA,SF,26,NBA,MIL,3
2000,16848,2494,David Robinson,NA,C,34,NBA,SAS,11
2000,16849,2786,David Wesley,NA,PG,29,NBA,CHH,7
2000,16850,2298,David Wingate,NA,SG,36,NBA,NYK,14
2000,16851,2978,Dean Garrett,NA,C,33,NBA,MIN,4
2000,16852,3179,Dedric Willoughby,NA,PG,25,NBA,CHI,1
2000,16853,2578,Dee Brown,1968,PG,31,NBA,TOR,10
2000,16854,2299,Dell Curry,NA,SG,35,NBA,TOR,14
2000,16855,3180,DeMarco Johnson,NA,PF,24,NBA,NYK,1
2000,16856,2301,Dennis Rodman,NA,PF,38,NBA,DAL,14
2000,16857,2579,Dennis Scott,NA,SF,31,NBA,VAN,10
2000,16858,3054,Derek Anderson,NA,SG,25,NBA,LAC,3
2000,16859,2979,Derek Fisher,NA,PG,25,NBA,LAL,4
2000,16860,3181,Derek Hood,NA,PF,23,NBA,CHH,1
2000,16861,2647,Derek Strong,NA,PF,31,NBA,ORL,9
2000,16862,2580,Derrick Coleman,NA,PF,32,NBA,CHH,10
2000,16863,3182,Derrick Dial,NA,SG,24,NBA,SAS,1
2000,16864,2356,Derrick McKey,NA,SF,33,NBA,IND,13
2000,16865,2236,Detlef Schrempf,NA,SF,37,NBA,POR,15
2000,16866,3183,Devean George,NA,SF,22,NBA,LAL,1
2000,16867,2980,Devin Gray,NA,SF,27,NBA,HOU,2
2000,16868,2851,Dickey Simpkins,NA,PF,27,NBA,CHI,6
2000,16869,2648,Dikembe Mutombo,NA,C,33,NBA,ATL,9
2000,16870,3184,Dion Glover,NA,SG,21,NBA,ATL,1
2000,16871,3116,Dirk Nowitzki,NA,PF,21,NBA,DAL,2
2000,16872,2711,Don MacLean,NA,PF,30,NBA,PHO,8
2000,16873,2914,Don Reid,NA,PF,26,NBA,TOT,5
2000,16874,2914,Don Reid,NA,PF,26,NBA,DET,5
2000,16875,2914,Don Reid,NA,PF,26,NBA,WAS,5
2000,16876,2916,Donny Marshall,NA,SF,27,NBA,CLE,3
2000,16877,2853,Donyell Marshall,NA,PF,26,NBA,GSW,6
2000,16878,2712,Doug Christie,NA,SG,29,NBA,TOR,8
2000,16879,2713,Doug Overton,NA,PG,30,NBA,BOS,8
2000,16880,2500,Doug West,NA,SG,32,NBA,VAN,11
2000,16881,3057,Drew Barry,NA,PG,26,NBA,TOT,3
2000,16882,3057,Drew Barry,NA,PG,26,NBA,GSW,3
2000,16883,3057,Drew Barry,NA,PG,26,NBA,ATL,3
2000,16884,2581,Duane Causwell,NA,C,31,NBA,MIA,10
2000,16885,3117,Earl Boykins,NA,PG,23,NBA,TOT,2
2000,16886,3117,Earl Boykins,NA,PG,23,NBA,ORL,2
2000,16887,3117,Earl Boykins,NA,PG,23,NBA,CLE,2
2000,16888,2855,Eddie Jones,NA,SG,28,NBA,CHH,6
2000,16889,3185,Eddie Robinson,NA,SF,23,NBA,CHH,1
2000,16890,2583,Elden Campbell,NA,C,31,NBA,CHH,10
2000,16891,2856,Eldridge Recasner,NA,PG,32,NBA,CHH,6
2000,16892,2652,Elliot Perry,NA,PG,30,NBA,NJN,8
2000,16893,3186,Elton Brand,NA,PF,20,NBA,CHI,1
2000,16894,2983,Emanual Davis,NA,PG,31,NBA,SEA,3
2000,16895,2859,Eric Montross,NA,C,28,NBA,DET,6
2000,16896,2653,Eric Murdock,NA,PG,31,NBA,LAC,9
2000,16897,2860,Eric Piatkowski,NA,SF,29,NBA,LAC,6
2000,16898,2919,Eric Snow,NA,PG,26,NBA,PHI,5
2000,16899,2920,Eric Williams,NA,SF,27,NBA,BOS,5
2000,16900,2984,Erick Dampier,NA,C,24,NBA,GSW,4
2000,16901,2985,Erick Strickland,NA,SG,26,NBA,DAL,4
2000,16902,2791,Ervin Johnson,NA,C,32,NBA,MIL,7
2000,16903,3061,Etdrick Bohannon,NA,PF,26,NBA,TOT,3
2000,16904,3061,Etdrick Bohannon,NA,PF,26,NBA,NYK,3
2000,16905,3061,Etdrick Bohannon,NA,PF,26,NBA,LAC,3
2000,16906,3187,Evan Eschmeyer,NA,C,24,NBA,NJN,1
2000,16907,3118,Felipe López,NA,SG,25,NBA,VAN,2
2000,16908,2584,Felton Spencer,NA,C,32,NBA,SAS,10
2000,16909,2922,Fred Hoiberg,NA,SG,27,NBA,CHI,5
2000,16910,2861,Fred Vinson,NA,SG,29,NBA,SEA,2
2000,16911,2427,Gary Grant,NA,PG,34,NBA,POR,12
2000,16912,2585,Gary Payton,NA,PG,31,NBA,SEA,10
2000,16913,2923,Gary Trent,NA,SF,25,NBA,DAL,5
2000,16914,2795,George Lynch,NA,SF,29,NBA,PHI,7
2000,16915,2508,George McCloud,NA,SF,32,NBA,DEN,10
2000,16916,3120,Gerard King,NA,SF,27,NBA,WAS,2
2000,16917,2797,Gheorghe Mureșan,NA,C,28,NBA,NJN,6
2000,16918,2509,Glen Rice,NA,SF,32,NBA,LAL,11
2000,16919,2862,Glenn Robinson,NA,SF,27,NBA,MIL,6
2000,16920,2863,Grant Hill,NA,SF,27,NBA,DET,6
2000,16921,2428,Grant Long,NA,PF,33,NBA,VAN,12
2000,16922,2654,Greg Anthony,NA,PG,32,NBA,POR,9
2000,16923,3188,Greg Buckner,NA,SG,23,NBA,DAL,1
2000,16924,2588,Greg Foster,NA,PF,31,NBA,SEA,10
2000,16925,2925,Greg Ostertag,NA,C,26,NBA,UTA,5
2000,16926,2176,Hakeem Olajuwon,NA,C,37,NBA,HOU,16
2000,16927,3189,Harold Jamison,NA,PF,23,NBA,MIA,1
2000,16928,2511,Haywoode Workman,NA,PG,34,NBA,TOT,8
2000,16929,2511,Haywoode Workman,NA,PG,34,NBA,MIL,8
2000,16930,2511,Haywoode Workman,NA,PG,34,NBA,TOR,8
2000,16931,2431,Hersey Hawkins,NA,SG,33,NBA,CHI,12
2000,16932,2361,Horace Grant,NA,PF,34,NBA,SEA,13
2000,16933,2865,Howard Eisley,NA,PG,27,NBA,UTA,6
2000,16934,2719,Hubert Davis,NA,PG,29,NBA,DAL,8
2000,16935,3190,Ira Bowman,NA,SG,26,NBA,PHI,1
2000,16936,2656,Isaac Austin,NA,C,30,NBA,WAS,7
2000,16937,2800,Isaiah Rider,NA,SG,28,NBA,ATL,7
2000,16938,2513,J.R. Reid,NA,PF,31,NBA,MIL,10
2000,16939,3063,Jacque Vaughn,NA,PG,24,NBA,UTA,3
2000,16940,3122,Jahidi White,NA,C,23,NBA,WAS,2
2000,16941,2867,Jalen Rose,NA,SF,27,NBA,IND,6
2000,16942,2801,Jamal Mashburn,NA,SF,27,NBA,MIA,7
2000,16943,3191,Jamel Thomas,NA,SF,26,NBA,TOT,1
2000,16944,3191,Jamel Thomas,NA,SF,26,NBA,BOS,1
2000,16945,3191,Jamel Thomas,NA,SF,26,NBA,GSW,1
2000,16946,3192,James Posey,NA,SF,23,NBA,DEN,1
2000,16947,2990,Jamie Feick,NA,C,25,NBA,NJN,4
2000,16948,2514,Jaren Jackson,NA,SG,32,NBA,SAS,10
2000,16949,2927,Jason Caffey,NA,PF,26,NBA,GSW,5
2000,16950,2870,Jason Kidd,NA,PG,26,NBA,PHO,6
2000,16951,3193,Jason Miskiri,NA,PG,24,NBA,CHH,1
2000,16952,3194,Jason Terry,NA,PG,22,NBA,ATL,1
2000,16953,3123,Jason Williams,NA,PG,24,NBA,SAC,2
2000,16954,3195,Jeff Foster,NA,C,23,NBA,IND,1
2000,16955,2309,Jeff Hornacek,NA,SG,36,NBA,UTA,14
2000,16956,2992,Jeff McInnis,NA,PG,25,NBA,LAC,3
2000,16957,3125,Jelani McCoy,NA,C,22,NBA,SEA,2
