season,lg,type,team_rank,player,position,seas_id,player_id,birth_year,tm,age
2021,NBA,All-Defense,1st,Rudy Gobert,NA,29531,4199,NA,UTA,28
2021,NBA,All-Defense,1st,Ben Simmons,NA,28993,4474,NA,PHI,24
2021,NBA,All-Defense,1st,Draymond Green,NA,29141,4085,NA,GSW,30
2021,NBA,All-Defense,1st,Jrue Holiday,NA,29310,3891,NA,MIL,30
2021,NBA,All-Defense,1st,Giannis Antetokounmpo,NA,29189,4164,NA,MIL,26
2021,NBA,All-Defense,2nd,Bam Adebayo,NA,28989,4472,NA,MIA,23
2021,NBA,All-Defense,2nd,Jimmy Butler,NA,29287,4023,NA,MIA,31
2021,NBA,All-Defense,2nd,Joel Embiid,NA,29290,4417,NA,PHI,26
2021,NBA,All-Defense,2nd,Matisse Thybulle,NA,29406,4760,NA,PHI,23
2021,NBA,All-Defense,2nd,Kawhi Leonard,NA,29326,4032,NA,LAC,29
2021,NBA,All-NBA,1st,Nikola Jokić,C,29458,4352,NA,DEN,25
2021,NBA,All-NBA,1st,Giannis Antetokounmpo,F,29189,4164,NA,MIL,26
2021,NBA,All-NBA,1st,Kawhi Leonard,F,29326,4032,NA,LAC,29
2021,NBA,All-NBA,1st,Stephen Curry,G,29555,3903,NA,GSW,32
2021,NBA,All-NBA,1st,Luka Dončić,G,29381,4654,NA,DAL,21
2021,NBA,All-NBA,2nd,Joel Embiid,C,29290,4417,NA,PHI,26
2021,NBA,All-NBA,2nd,Julius Randle,F,29313,4266,NA,NYK,26
2021,NBA,All-NBA,2nd,LeBron James,F,29373,3463,NA,LAL,36
2021,NBA,All-NBA,2nd,Chris Paul,G,29044,3585,NA,PHO,35
2021,NBA,All-NBA,2nd,Damian Lillard,G,29074,4077,NA,POR,30
2021,NBA,All-NBA,3rd,Rudy Gobert,C,29531,4199,NA,UTA,28
2021,NBA,All-NBA,3rd,Jimmy Butler,F,29287,4023,NA,MIA,31
2021,NBA,All-NBA,3rd,Paul George,F,29488,3969,NA,LAC,30
2021,NBA,All-NBA,3rd,Bradley Beal,G,29006,4072,NA,WAS,27
2021,NBA,All-NBA,3rd,Kyrie Irving,G,29362,4037,NA,BRK,28
2021,NBA,All-Rookie,1st,LaMelo Ball,NA,29368,4859,NA,CHO,19
2021,NBA,All-Rookie,1st,Saddiq Bey,NA,29536,4882,NA,DET,21
2021,NBA,All-Rookie,1st,Anthony Edwards,NA,28974,4808,NA,MIN,19
2021,NBA,All-Rookie,1st,Tyrese Haliburton,NA,29615,4892,NA,SAC,20
2021,NBA,All-Rookie,1st,Jae'Sean Tate,NA,29234,4842,NA,HOU,25
2021,NBA,All-Rookie,2nd,Desmond Bane,NA,29125,4824,NA,MEM,22
2021,NBA,All-Rookie,2nd,Isaac Okoro,NA,29215,4838,NA,CLE,20
2021,NBA,All-Rookie,2nd,Immanuel Quickley,NA,29213,4837,NA,NYK,21
2021,NBA,All-Rookie,2nd,Isaiah Stewart,NA,29221,4840,NA,DET,19
2021,NBA,All-Rookie,2nd,Patrick Williams,NA,29486,4873,NA,CHI,19
2020,NBA,All-Defense,1st,Giannis Antetokounmpo,NA,28509,4164,NA,MIL,25
2020,NBA,All-Defense,1st,Anthony Davis,NA,28325,4066,NA,LAL,26
2020,NBA,All-Defense,1st,Ben Simmons,NA,28338,4474,NA,PHI,23
2020,NBA,All-Defense,1st,Rudy Gobert,NA,28828,4199,NA,UTA,27
2020,NBA,All-Defense,1st,Marcus Smart,NA,28722,4275,NA,BOS,25
2020,NBA,All-Defense,2nd,Kawhi Leonard,NA,28656,4032,NA,LAC,28
2020,NBA,All-Defense,2nd,Brook Lopez,NA,28355,3801,NA,MIL,31
2020,NBA,All-Defense,2nd,Bam Adebayo,NA,28336,4472,NA,MIA,22
2020,NBA,All-Defense,2nd,Patrick Beverley,NA,28794,4124,NA,LAC,31
2020,NBA,All-Defense,2nd,Eric Bledsoe,NA,28485,3934,NA,MIL,30
2020,NBA,All-NBA,1st,Anthony Davis,C,28325,4066,NA,LAL,26
2020,NBA,All-NBA,1st,Giannis Antetokounmpo,F,28509,4164,NA,MIL,25
2020,NBA,All-NBA,1st,LeBron James,F,28699,3463,NA,LAL,35
2020,NBA,All-NBA,1st,James Harden,G,28561,3880,NA,HOU,30
2020,NBA,All-NBA,1st,Luka Dončić,G,28706,4654,NA,DAL,20
2020,NBA,All-NBA,2nd,Nikola Jokić,C,28779,4352,NA,DEN,24
2020,NBA,All-NBA,2nd,Kawhi Leonard,F,28656,4032,NA,LAC,28
2020,NBA,All-NBA,2nd,Pascal Siakam,F,28792,4437,NA,TOR,25
2020,NBA,All-NBA,2nd,Damian Lillard,G,28405,4077,NA,POR,29
2020,NBA,All-NBA,2nd,Chris Paul,G,28386,3585,NA,OKC,34
2020,NBA,All-NBA,3rd,Rudy Gobert,C,28828,4199,NA,UTA,27
2020,NBA,All-NBA,3rd,Jayson Tatum,F,28584,4518,NA,BOS,21
2020,NBA,All-NBA,3rd,Jimmy Butler,F,28600,4023,NA,MIA,30
2020,NBA,All-NBA,3rd,Ben Simmons,G,28338,4474,NA,PHI,23
2020,NBA,All-NBA,3rd,Russell Westbrook,G,28830,3849,NA,HOU,31
2020,NBA,All-Rookie,1st,Ja Morant,NA,28539,4723,NA,MEM,20
2020,NBA,All-Rookie,1st,Kendrick Nunn,NA,28665,4746,NA,MIA,24
2020,NBA,All-Rookie,1st,Brandon Clarke,NA,28348,4693,NA,MEM,23
2020,NBA,All-Rookie,1st,Zion Williamson,NA,28941,4803,NA,NOP,19
2020,NBA,All-Rookie,1st,Eric Paschall,NA,28488,4716,NA,GSW,23
2020,NBA,All-Rookie,2nd,Tyler Herro,NA,28905,4796,NA,MIA,20
2020,NBA,All-Rookie,2nd,Terence Davis,NA,28866,4792,NA,TOR,22
2020,NBA,All-Rookie,2nd,Coby White,NA,28391,4703,NA,CHI,19
2020,NBA,All-Rookie,2nd,P.J. Washington,NA,28791,4778,NA,CHO,21
2020,NBA,All-Rookie,2nd,Rui Hachimura,NA,28829,4784,NA,WAS,21
2019,NBA,All-Defense,1st,Rudy Gobert,NA,28149,4199,NA,UTA,26
2019,NBA,All-Defense,1st,Paul George,NA,28113,3969,NA,OKC,28
2019,NBA,All-Defense,1st,Giannis Antetokounmpo,NA,27811,4164,NA,MIL,24
2019,NBA,All-Defense,1st,Marcus Smart,NA,28033,4275,NA,BOS,24
2019,NBA,All-Defense,1st,Eric Bledsoe,NA,27784,3934,NA,MIL,29
2019,NBA,All-Defense,2nd,Jrue Holiday,NA,27951,3891,NA,NOP,28
2019,NBA,All-Defense,2nd,Klay Thompson,NA,27989,4036,NA,GSW,28
2019,NBA,All-Defense,2nd,Joel Embiid,NA,27921,4417,NA,PHI,24
2019,NBA,All-Defense,2nd,Draymond Green,NA,27762,4085,NA,GSW,28
2019,NBA,All-Defense,2nd,Kawhi Leonard,NA,27968,4032,NA,TOR,27
2019,NBA,All-NBA,1st,Nikola Jokić,C,28087,4352,NA,DEN,23
2019,NBA,All-NBA,1st,Giannis Antetokounmpo,F,27811,4164,NA,MIL,24
2019,NBA,All-NBA,1st,Paul George,F,28113,3969,NA,OKC,28
2019,NBA,All-NBA,1st,James Harden,G,27873,3880,NA,HOU,29
2019,NBA,All-NBA,1st,Stephen Curry,G,28181,3903,NA,GSW,30
2019,NBA,All-NBA,2nd,Joel Embiid,C,27921,4417,NA,PHI,24
2019,NBA,All-NBA,2nd,Kevin Durant,F,27981,3770,NA,GSW,30
2019,NBA,All-NBA,2nd,Kawhi Leonard,F,27968,4032,NA,TOR,27
2019,NBA,All-NBA,2nd,Damian Lillard,G,27701,4077,NA,POR,28
2019,NBA,All-NBA,2nd,Kyrie Irving,G,28001,4037,NA,BOS,26
2019,NBA,All-NBA,3rd,Rudy Gobert,C,28149,4199,NA,UTA,26
2019,NBA,All-NBA,3rd,LeBron James,F,28011,3463,NA,LAL,34
2019,NBA,All-NBA,3rd,Blake Griffin,F,27634,3920,NA,DET,29
2019,NBA,All-NBA,3rd,Kemba Walker,G,27974,4034,NA,CHO,28
2019,NBA,All-NBA,3rd,Russell Westbrook,G,28150,3849,NA,OKC,30
2019,NBA,All-Rookie,1st,Luka Dončić,NA,28017,4654,NA,DAL,19
2019,NBA,All-Rookie,1st,Trae Young,NA,28222,4676,NA,ATL,20
2019,NBA,All-Rookie,1st,Deandre Ayton,NA,27722,4603,NA,PHO,20
2019,NBA,All-Rookie,1st,Jaren Jackson Jr.,NA,27884,4632,NA,MEM,19
2019,NBA,All-Rookie,1st,Marvin Bagley III,NA,28043,4656,NA,SAC,19
2019,NBA,All-Rookie,2nd,Shai Gilgeous-Alexander,NA,28165,4670,NA,LAC,20
2019,NBA,All-Rookie,2nd,Collin Sexton,NA,27686,4599,NA,CLE,20
2019,NBA,All-Rookie,2nd,Mitchell Robinson,NA,28072,4661,NA,NYK,20
2019,NBA,All-Rookie,2nd,Kevin Huerter,NA,27982,4648,NA,ATL,20
2019,NBA,All-Rookie,2nd,Landry Shamet,NA,28005,4652,NA,TOT,21
2018,NBA,All-Defense,1st,Rudy Gobert,NA,27469,4199,NA,UTA,25
2018,NBA,All-Defense,1st,Anthony Davis,NA,26949,4066,NA,NOP,24
2018,NBA,All-Defense,1st,Victor Oladipo,NA,27556,4217,NA,IND,25
2018,NBA,All-Defense,1st,Robert Covington,NA,27458,4197,NA,PHI,27
2018,NBA,All-Defense,1st,Jrue Holiday,NA,27272,3891,NA,NOP,27
2018,NBA,All-Defense,2nd,Joel Embiid,NA,27243,4417,NA,PHI,23
2018,NBA,All-Defense,2nd,Draymond Green,NA,27094,4085,NA,GSW,27
2018,NBA,All-Defense,2nd,Al Horford,NA,26926,3734,NA,BOS,31
2018,NBA,All-Defense,2nd,Dejounte Murray,NA,27056,4394,NA,SAS,21
2018,NBA,All-Defense,2nd,Jimmy Butler,NA,27233,4023,NA,MIN,28
2018,NBA,All-NBA,1st,Anthony Davis,C,26949,4066,NA,NOP,24
2018,NBA,All-NBA,1st,LeBron James,F,27324,3463,NA,CLE,33
2018,NBA,All-NBA,1st,Kevin Durant,F,27295,3770,NA,GSW,29
2018,NBA,All-NBA,1st,Damian Lillard,G,27027,4077,NA,POR,27
2018,NBA,All-NBA,1st,James Harden,G,27203,3880,NA,HOU,28
2018,NBA,All-NBA,2nd,Joel Embiid,C,27243,4417,NA,PHI,23
2018,NBA,All-NBA,2nd,Giannis Antetokounmpo,F,27144,4164,NA,MIL,23
2018,NBA,All-NBA,2nd,LaMarcus Aldridge,F,27313,3686,NA,SAS,32
2018,NBA,All-NBA,2nd,Russell Westbrook,G,27470,3849,NA,OKC,29
2018,NBA,All-NBA,2nd,DeMar DeRozan,G,27058,3872,NA,TOR,28
2018,NBA,All-NBA,3rd,Karl-Anthony Towns,C,27283,4339,NA,MIN,22
2018,NBA,All-NBA,3rd,Jimmy Butler,F,27233,4023,NA,MIN,28
2018,NBA,All-NBA,3rd,Paul George,F,27434,3969,NA,OKC,27
2018,NBA,All-NBA,3rd,Stephen Curry,G,27496,3903,NA,GSW,29
2018,NBA,All-NBA,3rd,Victor Oladipo,G,27556,4217,NA,IND,25
2018,NBA,All-Rookie,1st,Donovan Mitchell,NA,27088,4495,NA,UTA,21
2018,NBA,All-Rookie,1st,Ben Simmons,NA,26964,4474,NA,PHI,21
2018,NBA,All-Rookie,1st,Jayson Tatum,NA,27223,4518,NA,BOS,19
2018,NBA,All-Rookie,1st,Kyle Kuzma,NA,27308,4534,NA,LAL,22
2018,NBA,All-Rookie,1st,Lauri Markkanen,NA,27323,4535,NA,CHI,20
2018,NBA,All-Rookie,2nd,Dennis Smith Jr.,NA,27065,4490,NA,DAL,20
2018,NBA,All-Rookie,2nd,Lonzo Ball,NA,27326,4537,NA,LAL,20
2018,NBA,All-Rookie,2nd,John Collins,NA,27245,4519,NA,ATL,20
2018,NBA,All-Rookie,2nd,Bogdan Bogdanović,NA,26974,4475,NA,SAC,25
2018,NBA,All-Rookie,2nd,Josh Jackson,NA,27267,4526,NA,PHO,20
2017,NBA,All-Defense,1st,Kawhi Leonard,NA,26643,4032,NA,SAS,25
2017,NBA,All-Defense,1st,Draymond Green,NA,26496,4085,NA,GSW,26
2017,NBA,All-Defense,1st,Rudy Gobert,NA,26816,4199,NA,UTA,24
2017,NBA,All-Defense,1st,Patrick Beverley,NA,26774,4124,NA,HOU,28
2017,NBA,All-Defense,1st,Chris Paul,NA,26426,3585,NA,LAC,31
2017,NBA,All-Defense,2nd,Tony Allen,NA,26874,3561,NA,MEM,35
2017,NBA,All-Defense,2nd,Danny Green,NA,26446,3867,NA,SAS,29
2017,NBA,All-Defense,2nd,Andre Roberson,NA,26346,4144,NA,OKC,25
2017,NBA,All-Defense,2nd,Anthony Davis,NA,26359,4066,NA,NOP,23
2017,NBA,All-Defense,2nd,Giannis Antetokounmpo,NA,26528,4164,NA,MIL,22
2017,NBA,All-NBA,1st,Anthony Davis,C,26359,4066,NA,NOP,23
2017,NBA,All-NBA,1st,LeBron James,F,26684,3463,NA,CLE,32
2017,NBA,All-NBA,1st,Kawhi Leonard,F,26643,4032,NA,SAS,25
2017,NBA,All-NBA,1st,James Harden,G,26562,3880,NA,HOU,27
2017,NBA,All-NBA,1st,Russell Westbrook,G,26817,3849,NA,OKC,28
2017,NBA,All-NBA,2nd,Rudy Gobert,C,26816,4199,NA,UTA,24
2017,NBA,All-NBA,2nd,Giannis Antetokounmpo,F,26528,4164,NA,MIL,22
2017,NBA,All-NBA,2nd,Kevin Durant,F,26651,3770,NA,GSW,28
2017,NBA,All-NBA,2nd,Stephen Curry,G,26843,3903,NA,GSW,28
2017,NBA,All-NBA,2nd,Isaiah Thomas,G,26546,4012,NA,BOS,27
2017,NBA,All-NBA,3rd,DeAndre Jordan,C,26458,3810,NA,LAC,28
2017,NBA,All-NBA,3rd,Draymond Green,F,26496,4085,NA,GSW,26
2017,NBA,All-NBA,3rd,Jimmy Butler,F,26589,4023,NA,CHI,27
2017,NBA,All-NBA,3rd,John Wall,G,26605,3951,NA,WAS,26
2017,NBA,All-NBA,3rd,DeMar DeRozan,G,26465,3872,NA,TOR,27
2017,NBA,All-Rookie,1st,Malcolm Brogdon,NA,26694,4424,NA,MIL,24
2017,NBA,All-Rookie,1st,Dario Šarić,NA,26450,4390,NA,PHI,22
2017,NBA,All-Rookie,1st,Joel Embiid,NA,26598,4417,NA,PHI,22
2017,NBA,All-Rookie,1st,Willy Hernangómez,NA,26912,4460,NA,NYK,22
2017,NBA,All-Rookie,1st,Buddy Hield,NA,26404,4382,NA,TOT,24
2017,NBA,All-Rookie,2nd,Jamal Murray,NA,26559,4413,NA,DEN,19
2017,NBA,All-Rookie,2nd,Jaylen Brown,NA,26578,4415,NA,BOS,20
2017,NBA,All-Rookie,2nd,Marquese Chriss,NA,26709,4428,NA,PHO,19
2017,NBA,All-Rookie,2nd,Brandon Ingram,NA,26390,4379,NA,LAL,19
2017,NBA,All-Rookie,2nd,Yogi Ferrell,NA,26914,4461,NA,TOT,23
2016,NBA,All-Defense,1st,Kawhi Leonard,NA,26062,4032,NA,SAS,24
2016,NBA,All-Defense,1st,Draymond Green,NA,25901,4085,NA,GSW,25
2016,NBA,All-Defense,1st,DeAndre Jordan,NA,25881,3810,NA,LAC,27
2016,NBA,All-Defense,1st,Avery Bradley,NA,25789,3918,NA,BOS,25
2016,NBA,All-Defense,1st,Chris Paul,NA,25846,3585,NA,LAC,30
2016,NBA,All-Defense,2nd,Paul Millsap,NA,26195,3701,NA,ATL,30
2016,NBA,All-Defense,2nd,Paul George,NA,26194,3969,NA,IND,25
2016,NBA,All-Defense,2nd,Hassan Whiteside,NA,25944,3945,NA,MIA,26
2016,NBA,All-Defense,2nd,Tony Allen,NA,26292,3561,NA,MEM,34
2016,NBA,All-Defense,2nd,Jimmy Butler,NA,26013,4023,NA,CHI,26
2016,NBA,All-NBA,1st,DeAndre Jordan,C,25881,3810,NA,LAC,27
2016,NBA,All-NBA,1st,LeBron James,F,26109,3463,NA,CLE,31
2016,NBA,All-NBA,1st,Kawhi Leonard,F,26062,4032,NA,SAS,24
2016,NBA,All-NBA,1st,Stephen Curry,G,26262,3903,NA,GSW,27
2016,NBA,All-NBA,1st,Russell Westbrook,G,26231,3849,NA,OKC,27
2016,NBA,All-NBA,2nd,DeMarcus Cousins,C,25885,3926,NA,SAC,25
2016,NBA,All-NBA,2nd,Kevin Durant,F,26072,3770,NA,OKC,27
2016,NBA,All-NBA,2nd,Draymond Green,F,25901,4085,NA,GSW,25
2016,NBA,All-NBA,2nd,Chris Paul,G,25846,3585,NA,LAC,30
2016,NBA,All-NBA,2nd,Damian Lillard,G,25868,4077,NA,POR,25
2016,NBA,All-NBA,3rd,Andre Drummond,C,25769,4064,NA,DET,22
2016,NBA,All-NBA,3rd,Paul George,F,26194,3969,NA,IND,25
2016,NBA,All-NBA,3rd,LaMarcus Aldridge,F,26100,3686,NA,SAS,30
2016,NBA,All-NBA,3rd,Klay Thompson,G,26084,4036,NA,GSW,25
2016,NBA,All-NBA,3rd,Kyle Lowry,G,26095,3685,NA,TOR,29
2016,NBA,All-Rookie,1st,Karl-Anthony Towns,NA,26061,4339,NA,MIN,20
2016,NBA,All-Rookie,1st,Kristaps Porziņģis,NA,26092,4343,NA,NYK,20
2016,NBA,All-Rookie,1st,Devin Booker,NA,25892,4321,NA,PHO,19
2016,NBA,All-Rookie,1st,Nikola Jokić,NA,26170,4352,NA,DEN,20
2016,NBA,All-Rookie,1st,Jahlil Okafor,NA,25964,4327,NA,PHI,20
2016,NBA,All-Rookie,2nd,Justise Winslow,NA,26058,4338,NA,MIA,19
2016,NBA,All-Rookie,2nd,D'Angelo Russell,NA,25866,4317,NA,LAL,19
2016,NBA,All-Rookie,2nd,Emmanuel Mudiay,NA,25914,4324,NA,DEN,19
2016,NBA,All-Rookie,2nd,Myles Turner,NA,26160,4350,NA,IND,19
2016,NBA,All-Rookie,2nd,Willie Cauley-Stein,NA,26319,4371,NA,SAC,22
2015,NBA,All-Defense,1st,Kawhi Leonard,NA,25449,4032,NA,SAS,23
2015,NBA,All-Defense,1st,Draymond Green,NA,25259,4085,NA,GSW,24
2015,NBA,All-Defense,1st,Tony Allen,NA,25699,3561,NA,MEM,33
2015,NBA,All-Defense,1st,DeAndre Jordan,NA,25238,3810,NA,LAC,26
2015,NBA,All-Defense,1st,Chris Paul,NA,25206,3585,NA,LAC,29
2015,NBA,All-Defense,2nd,Anthony Davis,NA,25139,4066,NA,NOP,21
2015,NBA,All-Defense,2nd,Jimmy Butler,NA,25404,4023,NA,CHI,25
2015,NBA,All-Defense,2nd,Andrew Bogut,NA,25135,3573,NA,GSW,30
2015,NBA,All-Defense,2nd,John Wall,NA,25418,3951,NA,WAS,24
2015,NBA,All-Defense,2nd,Tim Duncan,NA,25689,3092,NA,SAS,38
2015,NBA,All-NBA,1st,Marc Gasol,C,25509,3835,NA,MEM,30
2015,NBA,All-NBA,1st,LeBron James,F,25493,3463,NA,CLE,30
2015,NBA,All-NBA,1st,Anthony Davis,F,25139,4066,NA,NOP,21
2015,NBA,All-NBA,1st,Stephen Curry,G,25664,3903,NA,GSW,26
2015,NBA,All-NBA,1st,James Harden,G,25365,3880,NA,HOU,25
2015,NBA,All-NBA,2nd,DeMarcus Cousins,C,25241,3926,NA,SAC,24
2015,NBA,All-NBA,2nd,Pau Gasol,C,25585,3342,NA,CHI,34
2015,NBA,All-NBA,2nd,LaMarcus Aldridge,F,25482,3686,NA,POR,29
2015,NBA,All-NBA,2nd,Russell Westbrook,G,25636,3849,NA,OKC,26
2015,NBA,All-NBA,2nd,Chris Paul,G,25206,3585,NA,LAC,29
2015,NBA,All-NBA,3rd,DeAndre Jordan,C,25238,3810,NA,LAC,26
2015,NBA,All-NBA,3rd,Blake Griffin,F,25162,3920,NA,LAC,25
2015,NBA,All-NBA,3rd,Tim Duncan,F,25689,3092,NA,SAS,38
2015,NBA,All-NBA,3rd,Klay Thompson,G,25469,4036,NA,GSW,24
2015,NBA,All-NBA,3rd,Kyrie Irving,G,25481,4037,NA,CLE,22
2015,NBA,All-Rookie,1st,Andrew Wiggins,NA,25137,4223,NA,MIN,19
2015,NBA,All-Rookie,1st,Nikola Mirotić,NA,25564,4281,NA,CHI,23
2015,NBA,All-Rookie,1st,Nerlens Noel,NA,25557,4278,NA,PHI,20
2015,NBA,All-Rookie,1st,Elfrid Payton,NA,25273,4240,NA,ORL,20
2015,NBA,All-Rookie,1st,Jordan Clarkson,NA,25426,4265,NA,LAL,22
2015,NBA,All-Rookie,2nd,Marcus Smart,NA,25513,4275,NA,BOS,20
2015,NBA,All-Rookie,2nd,Zach LaVine,NA,25741,4299,NA,MIN,19
2015,NBA,All-Rookie,2nd,Bojan Bogdanović,NA,25163,4224,NA,BRK,25
2015,NBA,All-Rookie,2nd,Jusuf Nurkić,NA,25444,4267,NA,DEN,20
2015,NBA,All-Rookie,2nd,Langston Galloway,NA,25488,4272,NA,NYK,23
2014,NBA,All-Defense,1st,Joakim Noah,NA,24781,3763,NA,CHI,28
2014,NBA,All-Defense,1st,Paul George,NA,24955,3969,NA,IND,23
2014,NBA,All-Defense,1st,Chris Paul,NA,24588,3585,NA,LAC,28
2014,NBA,All-Defense,1st,Serge Ibaka,NA,25012,3902,NA,OKC,24
2014,NBA,All-Defense,1st,Andre Iguodala,NA,24511,3500,NA,GSW,30
2014,NBA,All-Defense,2nd,LeBron James,NA,24855,3463,NA,MIA,29
2014,NBA,All-Defense,2nd,Patrick Beverley,NA,24949,4124,NA,HOU,25
2014,NBA,All-Defense,2nd,Jimmy Butler,NA,24780,4023,NA,CHI,24
2014,NBA,All-Defense,2nd,Kawhi Leonard,NA,24818,4032,NA,SAS,22
2014,NBA,All-Defense,2nd,Roy Hibbert,NA,24997,3847,NA,IND,27
2014,NBA,All-NBA,1st,Joakim Noah,C,24781,3763,NA,CHI,28
2014,NBA,All-NBA,1st,Kevin Durant,F,24830,3770,NA,OKC,25
2014,NBA,All-NBA,1st,LeBron James,F,24855,3463,NA,MIA,29
2014,NBA,All-NBA,1st,James Harden,G,24733,3880,NA,HOU,24
2014,NBA,All-NBA,1st,Chris Paul,G,24588,3585,NA,LAC,28
2014,NBA,All-NBA,2nd,Dwight Howard,C,24657,3520,NA,HOU,28
2014,NBA,All-NBA,2nd,Blake Griffin,F,24549,3920,NA,LAC,24
2014,NBA,All-NBA,2nd,Kevin Love,F,24832,3830,NA,MIN,25
2014,NBA,All-NBA,2nd,Stephen Curry,G,25034,3903,NA,GSW,25
2014,NBA,All-NBA,2nd,Tony Parker,G,25060,3356,NA,SAS,31
2014,NBA,All-NBA,3rd,Al Jefferson,C,24497,3496,NA,CHA,29
2014,NBA,All-NBA,3rd,Paul George,F,24955,3969,NA,IND,23
2014,NBA,All-NBA,3rd,LaMarcus Aldridge,F,24846,3686,NA,POR,28
2014,NBA,All-NBA,3rd,Goran Dragić,G,24697,3817,NA,PHO,27
2014,NBA,All-NBA,3rd,Damian Lillard,G,24608,4077,NA,POR,23
2014,NBA,All-Rookie,1st,Michael Carter-Williams,NA,24906,4182,NA,PHI,22
2014,NBA,All-Rookie,1st,Victor Oladipo,NA,25083,4217,NA,ORL,21
2014,NBA,All-Rookie,1st,Trey Burke,NA,25070,4214,NA,UTA,21
2014,NBA,All-Rookie,1st,Mason Plumlee,NA,24897,4180,NA,BRK,23
2014,NBA,All-Rookie,1st,Tim Hardaway Jr.,NA,25051,4209,NA,NYK,21
2014,NBA,All-Rookie,2nd,Kelly Olynyk,NA,24820,4177,NA,BOS,22
2014,NBA,All-Rookie,2nd,Giannis Antetokounmpo,NA,24691,4164,NA,MIL,19
2014,NBA,All-Rookie,2nd,Gorgui Dieng,NA,24699,4167,NA,MIN,24
2014,NBA,All-Rookie,2nd,Cody Zeller,NA,24596,4155,NA,CHA,21
2014,NBA,All-Rookie,2nd,Steven Adams,NA,25041,4208,NA,OKC,20
2013,NBA,All-Defense,1st,Tony Allen,NA,24450,3561,NA,MEM,31
2013,NBA,All-Defense,1st,Serge Ibaka,NA,24406,3902,NA,OKC,23
2013,NBA,All-Defense,1st,LeBron James,NA,24277,3463,NA,MIA,28
2013,NBA,All-Defense,1st,Chris Paul,NA,23996,3585,NA,LAC,27
2013,NBA,All-Defense,1st,Tyson Chandler,NA,24466,3360,NA,NYK,30
2013,NBA,All-Defense,1st,Joakim Noah,NA,24196,3763,NA,CHI,27
2013,NBA,All-Defense,2nd,Avery Bradley,NA,23952,3918,NA,BOS,22
2013,NBA,All-Defense,2nd,Mike Conley,NA,24327,3779,NA,MEM,25
2013,NBA,All-Defense,2nd,Tim Duncan,NA,24441,3092,NA,SAS,36
2013,NBA,All-Defense,2nd,Marc Gasol,NA,24299,3835,NA,MEM,28
2013,NBA,All-Defense,2nd,Paul George,NA,24359,3969,NA,IND,22
2013,NBA,All-NBA,1st,Tim Duncan,C,24441,3092,NA,SAS,36
2013,NBA,All-NBA,1st,Kevin Durant,F,24243,3770,NA,OKC,24
2013,NBA,All-NBA,1st,LeBron James,F,24277,3463,NA,MIA,28
2013,NBA,All-NBA,1st,Kobe Bryant,G,24255,3000,NA,LAL,34
2013,NBA,All-NBA,1st,Chris Paul,G,23996,3585,NA,LAC,27
2013,NBA,All-NBA,2nd,Marc Gasol,C,24299,3835,NA,MEM,28
2013,NBA,All-NBA,2nd,Carmelo Anthony,F,23978,3435,NA,NYK,28
2013,NBA,All-NBA,2nd,Blake Griffin,F,23960,3920,NA,LAC,23
2013,NBA,All-NBA,2nd,Tony Parker,G,24451,3356,NA,SAS,30
2013,NBA,All-NBA,2nd,Russell Westbrook,G,24395,3849,NA,OKC,24
2013,NBA,All-NBA,3rd,Dwight Howard,C,24074,3520,NA,LAL,27
2013,NBA,All-NBA,3rd,Paul George,F,24359,3969,NA,IND,22
2013,NBA,All-NBA,3rd,David Lee,F,24034,3590,1983,GSW,29
2013,NBA,All-NBA,3rd,James Harden,G,24150,3880,NA,HOU,23
2013,NBA,All-NBA,3rd,Dwyane Wade,G,24075,3445,NA,MIA,31
2013,NBA,All-Rookie,1st,Harrison Barnes,NA,24126,4089,NA,GSW,20
2013,NBA,All-Rookie,1st,Bradley Beal,NA,23962,4072,NA,WAS,19
2013,NBA,All-Rookie,1st,Anthony Davis,NA,23939,4066,NA,NOH,19
2013,NBA,All-Rookie,1st,Damian Lillard,NA,24019,4077,NA,POR,22
2013,NBA,All-Rookie,1st,Dion Waiters,NA,24057,4082,NA,CLE,21
2013,NBA,All-Rookie,2nd,Andre Drummond,NA,23929,4064,NA,DET,19
2013,NBA,All-Rookie,2nd,Michael Kidd-Gilchrist,NA,24324,4117,NA,CHA,19
2013,NBA,All-Rookie,2nd,Kyle Singler,NA,24266,4111,NA,DET,24
2013,NBA,All-Rookie,2nd,Jonas Valančiūnas,NA,24212,4100,NA,TOR,20
2013,NBA,All-Rookie,2nd,Tyler Zeller,NA,24462,4136,NA,CLE,23
2012,NBA,All-Defense,1st,Tony Allen,NA,23877,3561,NA,MEM,30
2012,NBA,All-Defense,1st,Dwight Howard,NA,23521,3520,NA,ORL,26
2012,NBA,All-Defense,1st,Serge Ibaka,NA,23842,3902,NA,OKC,22
2012,NBA,All-Defense,1st,LeBron James,NA,23708,3463,NA,MIA,27
2012,NBA,All-Defense,1st,Chris Paul,NA,23446,3585,NA,LAC,26
2012,NBA,All-Defense,2nd,Kobe Bryant,NA,23686,3000,NA,LAL,33
2012,NBA,All-Defense,2nd,Tyson Chandler,NA,23894,3360,NA,NYK,29
2012,NBA,All-Defense,2nd,Luol Deng,NA,23723,3543,NA,CHI,26
2012,NBA,All-Defense,2nd,Kevin Garnett,NA,23679,2936,NA,BOS,35
